iter	Logloss
328	0.01862413233
329	0.01859320254
330	0.01856791545
331	0.01849852099
332	0.01844765055
333	0.01840978326
334	0.01831491755
335	0.01829986565
336	0.01820847773
337	0.0181745514
338	0.01812104553
339	0.01808497268
340	0.01803824279
341	0.01800684216
342	0.01798798642
343	0.01789365377
344	0.0178414727
345	0.01779366179
346	0.01771599326
347	0.0176416683
348	0.01763247924
349	0.01754345495
350	0.01752614465
351	0.01750501715
352	0.01747211746
353	0.01739804811
354	0.01734455296
355	0.01730854415
356	0.01729403836
357	0.01724781395
358	0.01722449342
359	0.01715973848
360	0.01715113148
361	0.01707529517
362	0.01702602293
363	0.01698751871
364	0.01694386615
365	0.01686060153
366	0.01680577987
367	0.01677978917
368	0.01672284733
369	0.01669409196
370	0.01658648137
371	0.01655462187
372	0.01653605822
373	0.01639706074
374	0.01637259646
375	0.01633535355
376	0.01625661014
377	0.01621101729
378	0.01616621472
379	0.01614390618
380	0.01608297611
381	0.01605686874
382	0.01604395319
383	0.01599093678
384	0.01597250295
385	0.01594863239
386	0.0159403111
387	0.01592041916
388	0.01585917748
389	0.01582138662
390	0.0157696652
391	0.0156153122
392	0.01557418559
393	0.01551125836
394	0.01542699098
395	0.01540259525
396	0.0153847562
397	0.01530324602
398	0.01524940305
399	0.01518734455
400	0.01516056224
401	0.01514540328
402	0.01507497298
403	0.0150208176
404	0.01499214126
405	0.01496607518
406	0.0149443459
407	0.01490510623
408	0.01484713213
409	0.01479638563
410	0.01476205317
411	0.01471582839
412	0.01469147048
413	0.01466713661
414	0.01458763416
415	0.01457919707
416	0.01451660117
417	0.01449136982
418	0.01446956323
419	0.01442343464
420	0.01439932276
421	0.01431557889
422	0.01425427501
423	0.01422461168
424	0.01421343612
425	0.01418445604
426	0.01417048635
427	0.01415444762
428	0.01413738201
429	0.01409020291
430	0.01407565969
431	0.01402080837
432	0.01398566352
433	0.0139619861
434	0.01391325305
435	0.01386500876
436	0.01385236877
437	0.01384567412
438	0.01382415255
439	0.01378165752
440	0.01374894073
441	0.01370324241
442	0.01367082352
443	0.0136544639
444	0.01360907706
445	0.01356538408
446	0.01351006805
447	0.01349615785
448	0.01338854812
449	0.01336866102
450	0.01335653974
451	0.01334234102
452	0.01331905056
453	0.01329138849
454	0.01327414426
455	0.01325230941
456	0.01321617103
457	0.01317155199
458	0.01312876168
459	0.01311522683
460	0.01306170114
461	0.01302604794
462	0.01299009839
463	0.01295282979
464	0.012928025
465	0.01290524451
466	0.01287093301
467	0.01283444394
468	0.01279423048
469	0.01278829897
470	0.01271061357
471	0.01269460237
472	0.0126913797
473	0.0126700005
474	0.01263348254
475	0.01259817941
476	0.01258813761
477	0.01251399265
478	0.01248508438
479	0.01245758812
480	0.01244734708
481	0.01242965305
482	0.01239187516
483	0.01237559229
484	0.01231760105
485	0.01228100482
486	0.01214951348
487	0.01209575691
488	0.01207525716
489	0.01206102925
490	0.01203728253
491	0.01199798661
492	0.01197188566
493	0.01196515521
494	0.01195937168
495	0.011904951
496	0.01188372584
497	0.01186790065
498	0.01185718226
499	0.01180899115
500	0.01177178779
501	0.01175532856
502	0.01174687797
503	0.01170820364
504	0.0116859524
505	0.01167412003
506	0.01166445204
507	0.01162116014
508	0.01161215307
509	0.01158752019
510	0.01157954873
511	0.01155764891
512	0.01155388094
513	0.01154374003
514	0.01152784482
515	0.01151437168
516	0.01147599194
517	0.01145178795
518	0.0113990336
519	0.01139903224
520	0.01138284973
521	0.01132401405
522	0.01131647882
523	0.01130960124
524	0.0112865688
525	0.01127776659
526	0.01126900991
527	0.0112580069
528	0.01121705935
529	0.01118785148
530	0.01116125499
531	0.01108653117
532	0.01106860036
533	0.01104891795
534	0.0110277675
535	0.0110201743
536	0.01097970907
537	0.01094475833
538	0.01091683831
539	0.0108666492
540	0.01085117996
541	0.01083095769
542	0.01080609142
543	0.01078668571
544	0.01076011642
545	0.01071699447
546	0.01070240239
547	0.01069439018
548	0.01068591386
549	0.01066647929
550	0.01063040272
551	0.01061029314
552	0.01059519802
553	0.01058895339
554	0.01056432299
555	0.0105334107
556	0.01051337532
557	0.01049440023
558	0.0104408289
559	0.0104408289
560	0.01042908083
561	0.01041526261
562	0.01039162696
563	0.01036467381
564	0.01034698777
565	0.01032919154
566	0.01031808641
567	0.01029894986
568	0.01028746228
569	0.01028544779
570	0.01025062271
571	0.01025056231
572	0.01021410505
573	0.01016284662
574	0.01013107278
575	0.01009479587
576	0.01009476485
577	0.0100635996
578	0.01004469331
579	0.01004469003
580	0.01003680953
581	0.01000858018
582	0.0100067161
583	0.01000012526
584	0.01000012417
585	0.009993016681
586	0.009973078766
587	0.009973018611
588	0.009972402541
589	0.009972371237
590	0.009954643234
591	0.009945819167
592	0.009945802567
593	0.009919538457
594	0.009910609361
595	0.009896100844
596	0.009890032142
597	0.009874034378
598	0.009843189862
599	0.009814977225
600	0.009796859141
601	0.009795143371
602	0.009779532051
603	0.009768867545
604	0.009763805156
605	0.009752493466
606	0.009724247357
607	0.009689943223
608	0.009646444292
609	0.009631419586
610	0.009587788597
611	0.009502117706
612	0.009471179293
613	0.00944866761
614	0.009442987297
615	0.00943034404
616	0.009407279027
617	0.009383065605
618	0.009333202545
619	0.009316663621
620	0.009306350407
621	0.009288353129
622	0.009282757623
623	0.009258760719
624	0.009245273573
625	0.009245210697
626	0.009245210697
627	0.009226914745
628	0.009184528951
629	0.009164001768
630	0.009136290468
631	0.009102836367
632	0.009073896721
633	0.009058389888
634	0.009049161895
635	0.009027207961
636	0.009027207961
637	0.008983445497
638	0.008970421425
639	0.00895804808
640	0.008958038674
641	0.00894537725
642	0.008937033997
643	0.008913346523
644	0.008899611468
645	0.008876504054
646	0.008866880089
647	0.008854237201
648	0.008845631102
649	0.008818323441
650	0.008799967821
651	0.008779970457
652	0.008779905841
653	0.00876727873
654	0.008719623975
655	0.008719613362
656	0.008709632805
657	0.008695871493
658	0.008676838531
659	0.008664969452
660	0.008664954493
661	0.008664937341
662	0.008664941686
663	0.008653394651
664	0.008641766775
665	0.008630425691
666	0.008630411795
667	0.008604665304
668	0.008589029824
669	0.008588998005
670	0.00856840114
671	0.00856840114
672	0.008559128033
673	0.008550630879
674	0.008520801832
675	0.008494703076
676	0.008487781975
677	0.008471251592
678	0.00847125689
679	0.008446049164
680	0.008435769707
681	0.008399195086
682	0.008399193343
683	0.008393187785
684	0.008393169
685	0.008387510493
686	0.0083874984
687	0.008380880547
688	0.008379416595
689	0.008344423599
690	0.008331099374
691	0.008307684236
692	0.008301263642
693	0.008301258318
694	0.008288226541
695	0.008268713728
696	0.008262230845
697	0.008250192163
698	0.008242264728
699	0.008242248123
700	0.008242226208
701	0.008242226208
702	0.008232177257
703	0.008207784364
704	0.008207778505
705	0.008189339989
706	0.008180116299
707	0.008158096351
708	0.008130964239
709	0.008105414962
710	0.008091077571
711	0.008091076202
712	0.008091058097
713	0.0080783207
714	0.008078274013
715	0.008072330989
716	0.008072314806
717	0.008072299286
718	0.008071624917
719	0.008051519392
720	0.008044967412
721	0.00804496293
722	0.008041122979
723	0.008014576584
724	0.007997146597
725	0.007989039526
726	0.007981278791
727	0.007967096496
728	0.007956307921
729	0.007956301535
730	0.007945563538
731	0.007945557143
732	0.007945535773
733	0.007939979528
734	0.007939959119
735	0.007931555058
736	0.007930095209
737	0.00791887334
738	0.007908943915
739	0.007907101125
740	0.007893837935
741	0.007880720054
742	0.007879867476
743	0.007879851302
744	0.007875164208
745	0.007875164208
746	0.007870541391
747	0.007870534571
748	0.007870534571
749	0.007870495529
750	0.007870488845
751	0.007861980978
752	0.007861978265
753	0.007850810145
754	0.007785132941
755	0.00776612707
756	0.007748548788
757	0.007729784749
758	0.007725498893
759	0.007717189884
760	0.007710368511
761	0.007697792978
762	0.007697798693
763	0.007680824171
764	0.007664017019
765	0.007642505943
766	0.007626863319
767	0.007612896556
768	0.007569831539
769	0.00754082695
770	0.007540774009
771	0.007535532181
772	0.007535523618
773	0.007529677475
774	0.00752968171
775	0.007515746657
776	0.007515735806
777	0.007514992777
778	0.007507185417
779	0.007493439552
780	0.0074787284
781	0.007462903215
782	0.007462903215
783	0.007454792861
784	0.007454792861
785	0.007450363862
786	0.007437613121
787	0.007437594787
788	0.007437571469
789	0.007434472693
790	0.007410912722
791	0.007399536558
792	0.007399504234
793	0.007379769513
794	0.007368787862
795	0.007368775897
796	0.007368769357
797	0.007368764187
798	0.007368722968
799	0.007368660897
800	0.007368606202
801	0.007368608787
802	0.007337068037
803	0.007326461294
804	0.007314042187
805	0.007314042187
806	0.007314031974
807	0.007296495247
808	0.007296491165
809	0.00729646749
810	0.007296474829
811	0.007296474829
812	0.00729644015
813	0.007296437828
814	0.007296426662
815	0.007296423813
816	0.007286164081
817	0.007227631374
818	0.007227612181
819	0.007227612181
820	0.007217743709
821	0.007217740027
822	0.007217728869
823	0.007202086649
824	0.007194967782
825	0.007194960162
826	0.007192160847
827	0.007192145336
828	0.007182384335
829	0.00717384606
830	0.00716541065
831	0.007147144492
832	0.007136596668
833	0.007136597892
834	0.007128945742
835	0.007118344583
836	0.007107989322
837	0.007096956685
838	0.007092270006
839	0.007092257199
840	0.00709225299
841	0.007092247139
842	0.007081641892
843	0.007081641475
844	0.007075913514
845	0.007064667394
846	0.007036155789
847	0.007013507223
848	0.006997511536
849	0.006997497678
850	0.006997456552
851	0.006997425666
852	0.006986770191
853	0.006981971082
854	0.006976820694
855	0.006967679596
856	0.006967658642
857	0.006967651287
858	0.006967658498
859	0.006967570983
860	0.006967573305
861	0.006948881187
862	0.006939174187
863	0.006939157884
864	0.006939160725
865	0.006930052651
866	0.006914070211
867	0.006881935979
868	0.006881935979
869	0.006881930247
870	0.006881923589
871	0.006876773687
872	0.006876763882
873	0.006876760761
874	0.006876755182
875	0.006868458424
876	0.006860616044
877	0.006860567342
878	0.006860559178
879	0.006860551677
880	0.006860507054
881	0.00686050992
882	0.006854250668
883	0.006854245761
884	0.006854208066
885	0.006838591873
886	0.006838591873
887	0.006838587663
888	0.006834441791
889	0.006834441791
890	0.006834441791
891	0.006834437709
892	0.006834428329
893	0.006816817063
894	0.00681667906
895	0.006816649279
896	0.006816645844
897	0.006816633062
898	0.00681661443
899	0.006811931212
900	0.006811931212
901	0.006811931212
902	0.006811924808
903	0.006811924808
904	0.006811918405
905	0.006811880199
906	0.006811885897
907	0.006811885897
908	0.006811857468
909	0.006811811215
910	0.006811804803
911	0.006811795958
912	0.006811782343
913	0.00681177486
914	0.006808251435
915	0.006808251435
916	0.006808234172
917	0.006808234172
918	0.00680822668
919	0.006808195504
920	0.006808195504
921	0.006800537747
922	0.006786845355
923	0.006786844938
924	0.006786844938
925	0.006786844938
926	0.006786844938
927	0.006786837854
928	0.006786837854
929	0.006786832965
930	0.006786828483
931	0.006786821654
932	0.006786785572
933	0.006786785572
934	0.006786766812
935	0.006786764635
936	0.006786764635
937	0.006786764635
938	0.006786764635
939	0.006786745076
940	0.006786742184
941	0.006786742184
942	0.006786742184
943	0.006786742184
944	0.006786742184
945	0.006786742184
946	0.006786742184
947	0.006786742184
948	0.006783098653
949	0.006783088312
950	0.006783054296
951	0.006783047178
952	0.006783018477
953	0.006783010832
954	0.006782976697
955	0.006776462159
956	0.006776462159
957	0.006776439411
958	0.006776428789
959	0.006776402665
960	0.006776404689
961	0.006776399238
962	0.006776376932
963	0.006776356522
964	0.006776349175
965	0.006776342627
966	0.006765905262
967	0.006758350076
968	0.00675834613
969	0.006758314163
970	0.006727869023
971	0.006727849838
972	0.006727816508
973	0.006727812035
974	0.006727790919
975	0.006727771615
976	0.006727771615
977	0.006727771615
978	0.006727760704
979	0.006727752294
980	0.006707483532
981	0.006682758886
982	0.006682741059
983	0.00667298164
984	0.006672986666
985	0.006672976334
986	0.006668237237
987	0.00666820391
988	0.006657232429
989	0.006657188191
990	0.006657178267
991	0.006648597903
992	0.006633745064
993	0.006622531017
994	0.006622525864
995	0.006622507061
996	0.00662249837
997	0.006622489662
998	0.006621701312
999	0.006604827922
